UniqueCount	AmbigCount
35	873
0	180
1	26
2	3
2	54
500	4
0	49
0	0
0	0
0	0
1281	532
4	544
0	32
0	347
3	30
1	89
0	1
0	0
0	0
0	0
0	0
0	0
0	268
10	174
5738	606
0	327
1	326
4	547
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
179	407
0	407
2	0
0	5
0	7
1	7
0	7
216	661
8	661
141	814
15	792
2	792
0	22
43	901
0	901
20	755
0	607
16	36
7	1
0	36
0	0
0	2
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
11	0
36	264
0	48
1	19
0	10
0	13
0	1
0	2
0	2
0	60
1	68
0	260
0	5
0	15
0	10
0	16
0	16
0	0
0	0
0	0
0	61
0	0
0	0
0	287
0	287
0	38
1	46
3	169
0	14
0	0
1	1
0	0
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	1
21	10
4	5
1	3
7	7
5	2
0	5
0	9
0	8
1	49
0	22
0	5
0	2
0	47
1	0
0	0
0	0
0	0
0	0
0	0
701	340
0	151
0	203
0	632
6	185
0	46
0	27
0	64
0	27
1	13
0	121
3	623
0	20
0	0
25	26
0	3
0	25
0	13
0	22
0	1
0	3
0	958
5216	3880
108	1430
0	394
3	3369
0	1147
5	2036
0	10
0	349
3	423
0	110
0	443
0	481
0	284
1	436
0	293
0	431
0	469
0	296
0	560
0	522
0	88
1	528
0	519
0	24
0	89
0	11
0	242
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
108	0
0	0
0	0
0	0
0	0
0	0
0	0
1	233
0	5
0	7
0	7
0	7
0	0
0	4
0	0
1	0
0	0
116	3587
12	3726
48	4408
2	3942
0	252
205	897
2	181
2	89
1	27
1	0
234	0
0	0
0	0
0	0
1	5
501	526
126	396
2	86
1	82
0	67
83	531
99	485
2	46
0	195
0	0
0	0
20	166
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3360	0
12	132
0	0
3	0
2	611
58	685
0	214
0	114
2	14
4	9
0	0
0	0
40	432
3	362
0	299
0	402
0	92
0	181
2	47
1	6
65	86
0	21
0	35
0	23
0	9
0	59
0	0
0	7
0	36
1	6
5	6
0	5
0	0
502	825
2	798
0	776
0	301
0	252
0	120
0	0
0	25
0	21
0	0
0	0
0	0
0	0
390	5837
1511	3541
57	3845
0	26
22	150
41	60
178	38
0	31
0	23
0	7
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	1532
0	1567
0	1578
0	1559
0	1408
0	558
0	904
0	1193
2	174
11	632
0	301
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
6	63
0	0
96	0
1	1557
77	786
318	1992
12	1984
0	0
1	0
0	0
4	0
3560	379
5	33
5	346
0	89
2	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3413	0
0	3
0	0
0	0
142	2858
1989	2793
164	394
0	43
0	341
52	310
2	202
2	67
0	24
0	16
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	195
0	180
5	146
0	53
3	46
0	10
0	0
0	8
0	0
0	0
208	0
0	1
7	1
5	6
0	0
7	291
0	288
0	249
2	139
13	37
0	0
279	407
0	407
0	70
4	0
2900	0
35	0
0	0
0	0
0	1
0	3
0	1
0	3
0	0
0	0
0	0
0	60
21	986
627	1603
3	996
0	50
0	140
0	0
0	32
0	70
0	157
3	154
3	339
0	4
1	0
0	424
2616	424
41	0
0	53
0	13
0	18
0	58
2	13
1	56
60	57
0	0
0	0
0	0
0	0
530	705
10	585
0	120
29	106
38	92
0	50
3	100
84	0
1	1027
0	989
6	1087
0	1076
2	1073
2	491
0	158
0	175
4	40
0	43
0	0
0	86
92	86
0	5
0	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	444
0	235
0	2693
0	3110
68	2294
2	1195
8	426
0	117
1	405
0	3
0	3
0	2
1	1
0	308
1	2384
0	2379
237	2317
1	2149
0	2160
0	1426
9	592
1	515
0	520
0	0
0	0
0	7
2	130
2	130
1320	1516
0	1511
3	1493
0	0
13	13
0	29
0	45
0	69
0	66
0	67
1	4
1	8
0	2
0	2
0	0
0	0
0	143
0	100
0	12
0	140
0	12
0	0
0	2231
2	2368
0	986
14	1915
9	70
1	856
10	46
0	113
0	354
1	241
0	68
18	0
30	994
22	967
71	174
6	39
996	40
4	0
2	30
26	278
16	8092
1	8049
0	103
5	116
2	610
0	2296
0	2299
0	3
0	42
0	437
5	130
11	7939
1	624
3	612
0	59
28	7771
0	3
4	0
0	325
3	683
2	432
0	0
0	1252
10	420
17	430
3	743
54	1250
0	0
0	0
0	0
0	13
0	13
0	8
0	7
0	8
18	0
15	456
0	51
0	453
1	53
0	242
0	41
0	313
0	325
0	232
1	214
0	13
0	211
0	218
0	209
0	193
0	191
0	229
0	12
0	60
7	80
0	0
0	0
0	0
0	0
0	0
3157	396
0	220
10	262
0	161
0	4
0	0
0	0
0	563
0	477
2	107
0	509
0	403
0	85
0	135
0	32
0	85
4	178
0	20
0	0
1	2030
1327	2013
0	233
0	532
0	246
4	92
45	271
0	5
0	5
0	0
9	453
0	262
0	410
227	534
1	528
0	351
4	0
1	80
29	98
3	40
0	3
0	3
0	1
11	23
0	0
0	1
0	1
0	2
0	0
0	0
8	21
4	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	190
0	184
0	111
0	114
0	23
2	5
0	9
1	12
0	8
3	0
0	0
0	0
0	0
0	32
0	32
0	62
0	432
21	459
2	459
1	26
0	48
0	40
0	22
0	0
0	0
0	0
0	0
312	2408
9	2410
4	643
0	770
0	461
0	376
9	0
3	0
834	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	6
0	0
1	5
0	0
0	3
0	4
0	4
0	2
0	3
0	2
0	3
0	0
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	2062
1	0
0	37
0	139
0	90
0	46
0	100
0	237
0	73
0	145
0	83
0	9
0	90
0	65
0	62
0	53
0	191
0	43
0	81
0	23
0	102
0	51
0	120
0	97
0	181
0	150
0	83
0	25
0	42
0	67
0	89
0	75
0	16
0	62
0	0
0	94
0	120
0	39
2	85
0	65
0	84
0	24
0	67
0	67
0	147
0	37
0	91
0	74
0	77
0	98
0	15
0	99
0	14
1	50
0	86
1	16
0	42
0	102
0	69
0	72
0	84
0	65
0	70
0	35
0	32
0	72
0	50
0	36
0	121
0	49
0	21
0	89
0	89
0	76
0	83
0	90
0	35
0	29
0	71
0	61
0	90
0	127
0	89
0	19
0	79
0	16
4	0
1	11
4	0
1	0
128	37
0	10
0	29
0	29
1	11
4	2
0	2
0	0
1642	1037
3	327
6	243
0	18
5	13
5	143
2	158
0	481
0	321
1	278
1	2
0	229
0	198
1212	19
0	19
2	0
0	3
0	2
0	3
0	0
0	3
0	5
0	6
2	6
0	8
1	4
2	2
1	2
2	3
3	0
0	3
0	3
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4409	21
0	21
0	0
0	0
0	0
8	8
1	8
0	0
0	0
0	287
6	1607
0	1368
0	643
0	433
1	422
0	161
0	308
103	503
9	553
0	0
0	0
0	0
0	0
1411	865
0	423
10	530
4	720
0	565
0	238
0	161
0	17
0	226
0	10
0	0
0	0
0	0
0	0
2	44
61	52
23	31
0	9
0	2
0	0
583	1306
1	1127
87	468
8	172
0	0
0	0
28	211
0	275
201	920
17	386
0	405
0	263
20	17
0	17
0	0
0	0
4	624
8	117
0	397
2	542
14	0
9	62
2	0
0	0
0	0
0	0
0	0
1530	897
1	897
0	378
1	478
0	646
0	0
0	1567
0	204
0	17
0	36
8	1612
0	1609
0	1
4	1621
0	19
12	1525
0	678
0	99
6	123
0	62
8	165
1	1
4	12
0	47
13	0
0	0
0	0
0	0
0	156
0	156
0	159
30	123
8	125
5	132
23	82
1	124
32	127
1	150
2	113
3	245
0	1
0	0
4	0
6	5
82	19
0	1
0	1
0	4
0	11
38	71
5	71
0	55
1	14
1	12
99	798
0	798
2	175
3	121
0	23
6	43
0	4
1	4
0	0
0	0
0	0
0	0
3	5
0	5
0	0
0	3
0	4
10	212
0	587
0	576
20	602
0	489
0	509
1	25
0	57
10	5
1	5
1	3
0	808
0	811
0	190
4	599
20	180
17	1
0	0
6	2
187	388
0	351
15	400
370	239
0	74
3	188
19	0
0	0
9515	287
1	287
0	0
0	0
0	92
0	0
5	0
1	5
1	6
0	0
3	5
1	12
0	10
0	6
0	7
0	11
0	6
0	10
0	0
355	9
0	9
0	0
0	0
0	0
0	0
5469	3636
2	3636
162	489
0	463
0	480
0	499
0	432
2	100
0	57
0	0
0	0
0	10
0	39
665	31
0	31
4	7
0	7
0	7
0	3
0	0
0	1
0	125
1	4043
0	0
12	290
30	142
0	741
23	715
0	92
0	613
0	18
29	116
3	1
0	1
0	1
0	0
0	1
0	2
0	6
0	38
0	1
0	0
0	0
0	11
0	0
0	0
0	1478
1	1478
7	533
12	536
0	282
0	15
0	2
207	0
203	264
1	182
0	175
3	146
0	0
0	492
16	337
0	23
0	334
0	21
0	3
1	0
1036	271
1	267
13	322
0	0
0	36
0	5
0	9
20	205
0	199
0	0
1	295
419	295
6	0
0	0
1	2991
384	4503
0	2088
1	2020
5	78
1	190
0	243
0	1978
11	37
0	355
11	1688
191	14
179	3480
1	7
0	8
0	6
1153	248
3	248
1193	0
1075	855
0	815
0	870
0	848
0	51
0	76
5	254
0	8
5	91
3	61
11	120
0	13
0	0
3	43
0	0
0	0
0	6
443	10
35	10
0	5
0	5
0	0
1471	444
6	431
4	0
0	0
0	0
473	1308
0	1266
0	922
0	1252
0	230
8	135
1	180
0	53
1	92
0	85
0	86
0	14
0	3
0	1
10	0
6	2762
34	2881
0	565
30	853
0	969
1	249
1	293
30	348
3	2
11	2
0	0
453	725
0	377
4	4
2	116
5	348
5	0
47	0
3	0
35	596
1	133
0	498
2	101
0	54
1	27
0	1
0	209
571	1704
108	1435
27	1046
8	760
17	9
0	49
2888	394
55	394
2	39
0	14
0	102
3	1
565	1624
14	1066
7	193
1	515
0	0
0	12
165	119
0	150
667	56
2481	86
4	0
2	0
2	2
1	2
0	0
0	0
490	498
1	210
1	0
0	32
0	19
19	52
0	0
1	257
2608	322
11	322
0	58
0	53
0	1
1	1
0	0
42	417
32	325
15	91
12	497
13	457
0	158
2	10
0	0
1	0
0	0
0	0
0	2
1	38
0	0
0	0
0	0
2	1
0	1
5	86
0	72
2	36
0	16
0	0
0	0
1	0
0	3
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	16
0	0
0	0
0	0
1335	574
1	192
0	234
1	148
6	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	408
1	342
3	290
0	169
0	1
0	1
280	161
7	26
1	120
0	4
1	19
0	9
1	48
2	31
5	37
0	16
0	0
0	6
0	46
1	30
0	30
0	30
0	32
0	35
0	32
22	34
0	4
7	1
14	4330
23	4476
2	4421
22	0
0	0
3	81
3	168
7	1320
0	1255
37	1056
0	938
31	151
18	970
0	73
1	4
0	24
3	14
0	14
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
37	10
1	10
2161	4413
1	4344
310	3818
1	2754
1	401
29	574
8	1
16	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
76	91
0	80
1	2
1	25
14	51
0	3
3	30
0	3
0	0
0	0
0	0
0	0
0	92
5	92
0	74
0	6
1	0
2	0
0	0
0	0
0	0
0	0
0	1
1	5
0	0
0	0
0	0
4	0
0	0
0	58
731	1862
0	88
2	42
43	1674
0	695
0	0
1	0
0	0
1	0
0	0
1	14
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	9
0	0
4	8
6	79
1	2
0	0
0	0
0	0
0	202
0	0
0	0
0	4
2	38
0	130
0	313
0	80
0	2150
484	2629
1	186
0	98
2	300
10	96
12	382
0	36
0	160
0	142
0	148
1	32
1	124
6	9
2	8
30	40
0	9
0	26
0	27
0	42
0	25
0	15
0	0
0	4
0	0
0	0
1	4
1	0
1066	20
0	20
0	0
1	82
123	3
0	3
2	0
2	21
1	205
459	194
1	0
403	85
0	85
402	59
1	59
0	141
1	227
0	216
0	135
18	257
0	151
1	223
0	241
0	109
0	236
0	148
0	235
0	233
0	202
3	229
0	143
0	218
0	137
0	143
0	50
0	17
0	49
0	20
0	31
0	29
0	87
28	771
2	73
22	768
0	2
0	870
1	861
0	169
0	148
3	39
0	0
0	0
8	740
12	740
5	14
6	48
7	35
0	2
20	20
0	0
12	0
0	0
0	1391
6	1091
195	21
2	1259
192	1381
0	19
0	1289
0	75
43	957
7	712
3	0
2	115
0	129
0	101
1	62
0	457
0	500
14	526
0	465
0	336
0	46
4	8
2	87
0	88
1	27
0	53
0	6
2	66
0	70
0	83
233	207
0	49
0	56
0	36
0	24
1	172
0	511
8	0
1734	8942
32	857
24	8919
16	831
7	17
1	19
3	800
7	14
8	82
2	0
19	146
0	321
5	347
0	324
0	296
0	5
0	4
0	2
0	385
0	1343
0	1274
0	1342
3	1309
23	36
96	126
0	36
0	9
3	244
0	54
0	244
2	0
5	809
1	10
1	10
48	809
0	30
3	34
0	40
0	0
9	5
0	5
0	7
0	18
1	10
0	6
0	13
1	23
11	135
8	143
0	24
0	0
0	3
0	0
1	6
4	0
0	0
0	0
1	0
0	0
0	0
3	39
0	9
0	36
0	0
0	2
0	33
17	2
0	0
2	0
0	0
0	6
10	1
7	12
1	12
0	0
0	0
51	1100
8	1100
3	1110
0	1034
29	846
1	424
0	546
1	549
8	547
0	555
0	427
2	240
0	41
21	395
34	393
6	308
1	348
0	191
0	0
0	0
0	0
18	5
0	0
0	0
0	4
0	4
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
67	167
0	1
2	167
0	24
4	0
0	0
71	188
19	149
0	49
2	1
2	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	1354
80	1392
0	1437
20	1402
204	50
1	107
0	0
40	261
0	261
4	20
1	16
0	0
0	3
0	4
4	2
0	2
0	2
0	2
0	1
0	2
0	3
0	0
934	0
0	0
0	0
0	1021
0	1012
51	974
6	14
3	976
1	222
6	387
0	263
0	254
0	1
0	175
0	156
0	278
0	278
0	38
2	0
216	429
22	188
0	385
8	285
0	289
13	216
0	36
0	39
0	14
0	10
0	0
1	0
0	0
1964	5100
26	1956
1	18
2	17
0	9
14	8
1	9
0	17
6	14
0	0
14	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
1	19
16	19
12	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
2	0
0	0
227	50
0	27
4	50
62	6797
1	8179
0	7001
0	8748
926	2065
2	9354
0	11133
1	10929
328	2344
1	1463
16	211
0	2573
182	3295
1	1942
198	3680
16	0
2	2880
0	14
0	3666
4	595
23	56
98	3119
213	22
2	230
4	655
0	3128
0	951
0	572
0	0
1	0
195	464
0	124
0	418
0	43
0	0
1	161
1	81
0	0
0	3
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	2
1	0
0	0
0	1
0	1
0	0
1	1
1	1
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	781
0	0
0	0
0	0
1099	757
1	692
5	61
8	0
2	4
0	0
1	0
0	0
0	0
3132	873
0	343
0	384
1	353
0	102
1	186
41	250
0	0
0	454
0	550
42	550
0	0
0	0
0	0
0	0
0	0
0	0
0	221
0	0
0	0
2	0
0	0
0	5
0	5
0	0
0	0
0	45
0	45
0	221
0	5
0	0
0	0
0	20
0	0
2223	0
47	0
30	0
0	0
0	0
0	2
0	2
0	2
0	1
0	0
0	0
1	1
0	6
21	623
1	17
1	43
0	0
0	22
0	430
1	290
0	484
492	624
0	253
0	191
0	219
0	138
0	267
0	0
0	105
0	0
0	1
0	1
0	1
8	0
0	0
4	0
1	4
7	4
0	10261
0	10165
0	9893
0	9989
0	550
76	99
0	0
3	32
5096	722
3	507
15	413
0	75
1	1
7	503
1	471
0	217
0	91
0	0
0	50
1	0
505	149
0	149
0	0
8629	281
0	281
2	123
3	0
824	50
0	16
1	43
0	1
0	286
16	286
2	11
0	44
0	5
0	15
0	0
224	250
1	189
11	96
0	78
0	17
34	9
2310	621
0	106
0	528
28	74
0	77
0	31
0	42
0	46
0	39
0	7
7	28
0	2
0	0
38	15
1	15
4	97
46	133
0	36
0	0
558	0
0	0
0	0
0	0
47	0
1	0
57	3141
3600	3192
2	327
11	15
0	982
1	1027
1	1070
8	1307
0	0
4914	0
4	0
4	0
9	33
0	33
11	0
22	112
0	92
3	92
0	93
14	109
0	89
0	0
0	93
144	214
0	193
0	146
0	128
0	33
2	21
0	0
0	0
0	0
0	0
47	131
0	72
12	104
0	73
0	28
0	11
1490	352
1	235
0	49
2	117
14	1413
3	1413
2	37
1	11
7	0
1688	65
1	65
2	963
26	955
14	593
1	544
0	176
1	55
0	22
0	12
1	0
0	0
4	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	56
0	56
0	56
0	56
0	56
0	56
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	92
0	92
0	0
0	0
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
1	27
0	0
0	0
0	57
0	57
0	0
0	0
0	0
0	0
0	0
0	0
16	175
0	0
0	0
1	0
0	0
0	0
5	60
1	68
1474	1733
2	31
5	5
1	117
174	98
0	6
1	46
10	28
0	10
2	18
0	0
66	112
735	188
0	76
34	904
307	982
61	1020
1	95
1668	180
11	142
18	97
7	33
0	6
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	49
0	49
0	0
1	49
2	60
0	0
4	9
0	0
0	0
0	0
0	0
0	0
6	20
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
2	23
2	12
65	622
0	65
0	109
0	570
0	64
0	619
2	101
0	2
0	91
8	38
0	0
0	0
7	32
41	38
6	72
8	90
0	2023
2070	2090
1	105
1	20
4	0
1	169
42	41
4	104
5732	1764
8	1764
536	307
0	299
2	57
0	6
2	2
0	0
2	0
4	0
0	0
0	0
0	0
381	0
227	0
0	0
0	0
0	5
0	0
0	0
0	0
0	1
2	11
0	8
0	9
1	6
0	4
0	0
0	0
208	5809
18	6780
0	1092
1	2585
0	0
0	0
0	0
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	3
59	62
1	46
1	272
1	73
0	79
0	163
0	27
0	15
2	45
0	35
0	1
18	50
0	20
0	115
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	0
0	14
0	77
257	94
1	25
0	71
0	6
105	7
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	41
38	706
2	22
0	40
1	44
0	26
0	41
0	118
0	670
0	7
2	32
0	53
1	6
0	2
7	31
136	93
28	83
0	13
0	0
0	12
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
4	0
0	0
3	16
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
386	36
0	35
0	0
1	0
0	260
0	17
0	87
5	199
2	0
0	179
14	30
0	0
3	0
0	0
0	0
0	0
1	6
0	0
0	0
0	1
0	1
0	0
0	0
6	0
0	0
0	0
0	0
52	163
7	133
27	143
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
43	538
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	0
0	3989
2	3
3	3
1283	929
0	313
2	498
0	507
0	235
2	913
0	254
10	414
0	70
0	0
15	1
0	1
0	0
0	0
66	111
0	97
0	75
0	37
0	42
3	49
0	9
7	30
0	10
14	14
13	21
5	19
2	2
0	0
15	80
0	0
0	0
0	0
0	82
0	0
0	0
2145	2956
25	2872
12	492
0	2230
24	2410
0	1247
0	1926
0	2850
11	1199
0	637
0	703
1	843
2	653
0	901
0	1130
0	0
3	27
5	3
0	0
0	0
1	3
0	0
1	0
0	1
1	0
0	1
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	3
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
1	2
1	0
0	0
0	0
95	3
0	0
0	0
0	16
0	1
0	0
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
340	0
185	96
4	95
5	22
484	450
1	30
0	12
1	407
0	13
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1088
1	160
0	160
0	30
1	46
1	18
0	0
1	165
1	164
0	66
0	10
0	0
0	0
0	1
66	703
1	72
1	666
0	675
9	1
8	0
0	0
3	22
0	0
0	0
1	0
0	0
1	44
0	7
1	6
1	6
480	4299
0	3530
0	2146
0	547
10	101
0	0
0	0
0	32
71	1298
4	1298
8	58
0	0
0	0
2251	1142
2	2
9	161
7	1131
9	85
3	146
13	129
12	252
5	1110
0	1111
1	1104
5	39
9	100
4	103
0	395
10	37
0	503
5	89
2	117
13	256
0	0
9	95
1	2391
0	6
0	25
646	3125
0	2987
0	637
23	317
6	0
522	229
1	183
0	82
2	0
6	3610
0	3057
22	418
3	547
10	3082
14	2964
0	3287
0	2283
11	268
21	40
21	55
0	1757
0	77
0	963
0	0
6	502
71	1180
2	1121
16	750
1	74
20	479
1	123
33	49
10	41
2	93
1	9
1	0
0	278
78	968
0	48
0	270
0	1
0	4
7	34
0	49
0	15
21	686
0	0
0	0
0	37
0	0
0	0
114	3258
24	3264
0	553
0	326
1	16
0	0
0	0
0	0
1	56
14	60
0	8
0	0
0	0
0	0
0	0
398	327
0	166
0	161
20	0
50	357
1	55
315	342
0	230
0	390
0	348
0	87
0	50
1	95
50	1517
0	1592
5	1983
0	1248
0	823
0	769
0	503
3	574
0	507
1	677
3	447
1	168
2	343
2	201
17	79
0	91
3	53
135	429
16	429
96	245
0	109
1	184
6	5
2	47
454	6005
176	5961
0	803
0	888
1	2464
0	676
29	592
16	630
0	183
7	185
418	0
0	15
0	6
0	14
0	14
0	13
0	14
0	15
0	16
0	13
0	119
0	119
0	49
0	54
1	119
0	42
0	16
1	5
0	14
0	87
0	23
0	753
0	745
31	354
0	217
0	77
4	60
204	391
0	383
0	248
1	37
0	73
0	36
32	0
6498	0
0	0
75	87
5	85
0	1
0	5
0	0
0	0
0	26
0	0
2	0
1	0
0	1
0	0
0	0
0	0
273	1394
0	1363
0	181
15	181
0	166
0	187
1	0
0	0
10	1964
29	1091
0	1903
13	538
0	0
1	0
0	164
0	160
0	162
0	40
0	0
0	0
1467	1556
1	806
0	722
0	123
12	355
6	588
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	2
0	0
0	0
0	0
1	5434
0	0
0	0
0	93
0	0
0	0
0	0
0	0
1	306
0	0
0	201
0	0
0	3602
0	3535
0	3421
0	2372
0	12
0	755
41	750
1	15
109	2832
0	2869
28	2753
0	448
2	0
2	41
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
8	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	1
0	0
3	22
0	13
0	2
4	959
0	57
0	1075
2	783
0	918
5	1043
3	69
0	1026
18	0
0	15
1	0
0	0
1	0
0	0
6	0
93	121
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
13	261
12	255
5	70
0	0
10	0
16	2
0	37
1	29
594	213
2	113
1	82
1	13
28	13
2	5
0	62
321	159
1	17
0	142
0	0
0	0
0	0
0	9
0	95
0	95
5	12
0	162
221	737
0	587
5	138
0	0
94	82
0	20
0	62
0	1
0	0
9	0
0	0
0	2
6	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
815	440
